dt,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,dayofyear,hours,target
2018-01-18 08:00:00+00:00,6.1,-140,77.7,3.2,62,0,0,62,57,62,12.4,81.1,0.0,976.8,293,7.7,72,0.1,18,8,2359.564514160153
2018-01-18 09:00:00+00:00,5.9,-153,90.2,3.2,39,0,0,39,36,39,11.5,82.8,0.1,978.1,295,8.3,66,0.1,18,9,2705.166992187497
2018-01-18 10:00:00+00:00,5.7,-168,91.4,3.1,40,0,0,40,36,40,11.4,83.1,0.1,979.7,305,7.9,62,0.1,18,10,2480.395833333332
2018-01-18 11:00:00+00:00,5.5,176,86.0,2.8,67,0,0,67,61,67,11.6,83.1,0.0,981.3,314,7.1,62,0.1,18,11,282.8509928385417
2018-01-18 12:00:00+00:00,5.3,160,87.6,3.1,53,0,0,53,48,53,11.5,85.4,0.1,982.5,315,6.8,64,0.1,18,12,1432.6930135091116
2018-01-18 13:00:00+00:00,5.4,146,80.6,3.1,64,0,0,64,59,64,11.1,85.1,0.2,983.8,311,6.8,69,0.1,18,13,472.1345491409302
2018-01-18 14:00:00+00:00,5.6,134,68.0,2.8,62,0,0,62,57,62,10.3,81.9,0.2,985.1,306,6.8,76,0.1,18,14,0.0
2018-01-18 15:00:00+00:00,6.1,123,34.1,2.1,26,2,0,26,25,26,9.6,75.6,0.2,986.5,303,6.8,85,0.1,18,15,1760.207285563148
2018-01-18 16:00:00+00:00,6.6,113,0.0,1.2,0,0,0,0,0,0,9.2,68.2,0.2,987.9,304,6.6,95,0.1,18,16,2342.984354654945
2018-01-18 17:00:00+00:00,6.9,104,0.0,0.4,0,0,0,0,0,0,8.7,63.1,0.2,988.8,307,6.1,106,0.1,18,17,2845.231689453123
2018-01-18 18:00:00+00:00,7.0,95,0.0,-0.2,0,0,0,0,0,0,8.2,60.6,0.2,989.5,308,6.1,117,0.1,18,18,2349.230997721352
2018-01-18 19:00:00+00:00,6.8,85,0.0,-0.3,0,0,0,0,0,0,7.6,60.8,0.2,989.9,307,6.6,129,0.1,18,19,3529.8762207031214
2018-01-18 20:00:00+00:00,6.5,73,0.0,-0.5,0,0,0,0,0,0,7.0,61.4,0.2,990.5,305,7.5,140,0.1,18,20,3463.239624023435
2018-01-18 21:00:00+00:00,6.1,56,0.0,-0.7,0,0,0,0,0,0,6.4,62.0,0.2,991.1,305,7.8,150,0.1,18,21,3250.336669921872
2018-01-18 22:00:00+00:00,5.7,28,0.0,-0.8,0,0,0,0,0,0,6.0,63.4,0.2,991.7,302,7.0,158,0.1,18,22,2225.6642049153616
2018-01-18 23:00:00+00:00,5.2,-10,0.0,-0.8,0,0,0,0,0,0,5.8,65.0,0.2,992.0,296,6.0,160,0.1,18,23,2081.54064941406
2018-01-19 00:00:00+00:00,4.8,-44,0.0,-1.0,0,0,0,0,0,0,5.7,66.1,0.1,992.3,289,5.4,154,0.12,19,0,2205.0169881184884
2018-01-19 01:00:00+00:00,4.6,-65,0.0,-1.1,0,0,0,0,0,0,5.6,66.8,0.0,992.8,284,5.1,145,0.12,19,1,2285.7641805013
2018-01-19 02:00:00+00:00,4.2,-79,0.0,-1.3,0,0,0,0,0,0,5.4,67.2,0.0,993.2,277,4.9,134,0.12,19,2,2136.030151367185
2018-01-19 03:00:00+00:00,4.1,-90,0.0,-1.5,0,0,0,0,0,0,5.2,67.2,0.0,993.4,267,4.7,123,0.12,19,3,1742.7406616210883
2018-01-19 04:00:00+00:00,4.1,-99,0.0,-1.6,0,0,0,0,0,0,4.9,66.4,0.0,993.9,255,4.3,112,0.12,19,4,1434.903015136715
2018-01-19 05:00:00+00:00,4.1,-108,0.0,-1.8,0,0,0,0,0,0,4.9,65.9,0.0,994.2,236,4.1,101,0.12,19,5,858.5838216145811
2018-01-19 06:00:00+00:00,4.0,-118,0.0,-1.5,7,90,8,14,44,5,5.0,67.1,0.0,994.5,219,4.4,90,0.12,19,6,937.8711751302062
2018-01-19 07:00:00+00:00,4.4,-128,0.0,-1.0,36,634,108,145,378,101,5.0,68.2,0.0,994.9,206,4.8,80,0.12,19,7,1751.9428507486948
2018-01-19 08:00:00+00:00,5.2,-140,0.0,-0.8,50,819,251,301,632,509,5.1,65.2,0.0,995.3,198,4.9,72,0.12,19,8,2013.2915242513
2018-01-19 09:00:00+00:00,6.1,-153,0.0,-1.3,57,898,366,423,812,596,5.4,58.7,0.0,995.8,197,4.8,66,0.12,19,9,2366.1564534505183
2018-01-19 10:00:00+00:00,7.2,-168,0.0,-1.5,61,931,435,495,915,534,5.6,53.6,0.0,995.8,201,5.1,62,0.12,19,10,1519.4826456705684
2018-01-19 11:00:00+00:00,8.2,176,0.0,-1.2,61,937,448,509,935,519,5.7,51.6,0.0,995.5,205,5.5,61,0.12,19,11,1464.2673339843716
2018-01-19 12:00:00+00:00,9.0,160,0.0,-0.8,59,914,405,464,869,560,6.1,50.6,0.0,995.6,207,5.5,64,0.12,19,12,1292.7879333496085
2018-01-19 13:00:00+00:00,9.6,146,0.0,-0.4,54,856,310,363,722,602,6.5,49.7,0.0,995.9,205,5.3,69,0.12,19,13,2289.885009765622
2018-01-19 14:00:00+00:00,9.8,134,10.7,-0.0,79,491,117,196,397,243,6.7,50.5,0.0,996.0,198,4.8,76,0.12,19,14,2724.292317708332
2018-01-19 15:00:00+00:00,9.5,123,0.0,0.8,22,361,43,64,191,16,6.8,54.8,0.0,996.0,190,4.4,85,0.12,19,15,3396.068155924475
2018-01-19 16:00:00+00:00,8.7,113,0.0,1.5,0,0,0,0,0,0,6.8,60.4,0.0,996.0,183,4.3,95,0.12,19,16,2839.95227050781
2018-01-19 17:00:00+00:00,7.9,104,0.0,1.8,0,0,0,0,0,0,6.8,65.6,0.0,995.8,177,4.2,106,0.12,19,17,3017.08850097656
2018-01-19 18:00:00+00:00,7.3,95,0.0,2.1,0,0,0,0,0,0,6.8,69.6,0.0,995.7,174,3.7,117,0.12,19,18,3530.936319986975
2018-01-19 19:00:00+00:00,7.1,85,0.0,2.3,0,0,0,0,0,0,6.7,71.3,0.0,995.7,176,3.1,129,0.12,19,19,3589.023844401037
2018-01-19 20:00:00+00:00,6.8,73,0.0,2.3,0,0,0,0,0,0,6.7,72.8,0.0,995.9,179,2.8,140,0.12,19,20,3566.761189778644
2018-01-19 21:00:00+00:00,6.4,55,0.0,2.4,0,0,0,0,0,0,6.9,75.6,0.0,995.8,174,2.8,150,0.12,19,21,3582.3955078124964
2018-01-19 22:00:00+00:00,5.9,28,0.0,2.4,0,0,0,0,0,0,7.1,78.0,0.0,995.8,165,3.1,158,0.12,19,22,3596.8516438802067
2018-01-19 23:00:00+00:00,5.7,-10,0.0,2.3,0,0,0,0,0,0,7.2,78.8,0.0,995.7,163,3.2,159,0.12,19,23,3604.208984374998
2018-01-20 00:00:00+00:00,5.5,-44,0.0,2.2,0,0,0,0,0,0,7.5,79.3,0.0,995.4,170,3.1,154,0.11,20,0,3603.939534505207
2018-01-20 01:00:00+00:00,5.4,-65,0.0,2.1,0,0,0,0,0,0,8.0,79.6,0.0,995.4,173,3.1,145,0.11,20,1,3604.13936360677
2018-01-20 02:00:00+00:00,5.2,-79,0.0,1.9,0,0,0,0,0,0,8.5,79.0,0.0,995.1,169,3.3,134,0.11,20,2,3604.24837239583
2018-01-20 03:00:00+00:00,5.3,-90,0.0,2.0,0,0,0,0,0,0,9.1,79.0,0.0,995.0,168,3.3,123,0.11,20,3,3604.208984374998
2018-01-20 04:00:00+00:00,5.4,-99,0.0,2.0,0,0,0,0,0,0,10.0,78.7,0.0,995.1,169,3.4,112,0.11,20,4,3604.1958007812464
2018-01-20 05:00:00+00:00,5.6,-108,0.0,2.0,0,0,0,0,0,0,10.6,77.6,0.0,995.0,166,3.7,100,0.11,20,5,3603.325154622395
2018-01-20 06:00:00+00:00,5.8,-118,3.7,1.8,9,23,2,11,19,9,10.8,75.5,0.0,994.9,165,3.9,90,0.11,20,6,3601.730631510413
2018-01-20 07:00:00+00:00,6.5,-128,7.8,1.8,49,420,79,128,287,109,11.1,71.7,0.0,995.0,170,3.9,80,0.11,20,7,3468.9879557291647
2018-01-20 08:00:00+00:00,7.9,-140,0.0,2.1,63,716,221,284,579,478,11.7,66.6,0.0,995.2,175,4.0,72,0.11,20,8,3462.4295247395817
2018-01-20 09:00:00+00:00,9.5,-153,0.0,2.4,76,796,327,402,755,560,12.2,61.2,0.0,995.1,181,4.1,66,0.11,20,9,3462.89318847656
2018-01-20 10:00:00+00:00,11.0,-168,0.0,2.1,86,820,385,471,850,507,12.5,54.3,0.0,994.6,189,4.5,62,0.11,20,10,3461.67598470052
2018-01-20 11:00:00+00:00,12.1,176,0.0,2.0,87,824,397,485,869,493,12.9,50.1,0.0,994.1,194,5.2,61,0.11,20,11,3453.2809651692683
2018-01-20 12:00:00+00:00,12.7,160,0.0,2.8,84,802,358,441,806,528,13.3,50.9,0.0,993.2,197,5.7,64,0.11,20,12,3375.141357421873
2018-01-20 13:00:00+00:00,13.1,146,17.5,3.8,143,384,147,290,461,398,13.6,53.1,0.0,992.6,199,5.7,69,0.11,20,13,3373.5299886067664
2018-01-20 14:00:00+00:00,13.2,133,45.7,4.8,114,0,0,114,105,114,13.7,56.6,0.0,992.3,200,5.6,76,0.11,20,14,3420.5988362630164
2018-01-20 15:00:00+00:00,13.2,122,51.9,5.2,26,0,0,26,23,26,13.7,58.7,0.0,992.1,201,5.7,85,0.11,20,15,3461.359659830729
2018-01-20 16:00:00+00:00,12.9,113,54.5,5.3,0,0,0,0,0,0,14.3,59.7,0.0,992.0,197,5.7,95,0.11,20,16,3461.3926595052067
2018-01-20 17:00:00+00:00,12.6,104,69.0,5.4,0,0,0,0,0,0,15.8,61.3,0.0,991.6,191,5.9,106,0.11,20,17,3461.0983072916647
2018-01-20 18:00:00+00:00,12.6,94,87.5,5.6,0,0,0,0,0,0,17.2,62.2,0.0,991.2,190,6.3,117,0.11,20,18,3461.2644449869767
2018-01-20 19:00:00+00:00,12.6,84,87.1,5.8,0,0,0,0,0,0,17.5,62.8,0.0,991.0,195,6.8,128,0.11,20,19,3461.46232096354
2018-01-20 20:00:00+00:00,12.5,72,68.5,6.1,0,0,0,0,0,0,17.5,64.8,0.0,990.5,200,7.3,140,0.11,20,20,3461.19486490885
2018-01-20 21:00:00+00:00,12.5,55,54.2,6.6,0,0,0,0,0,0,17.9,67.7,0.0,990.6,204,7.7,150,0.11,20,21,3461.074625651041
2018-01-20 22:00:00+00:00,12.5,28,56.6,6.7,0,0,0,0,0,0,18.0,68.0,0.0,990.4,208,8.4,157,0.11,20,22,3461.10852050781
2018-01-20 23:00:00+00:00,12.5,-10,53.1,6.7,0,0,0,0,0,0,17.4,67.5,0.0,990.0,209,9.0,159,0.11,20,23,3461.00264485677
2018-01-21 00:00:00+00:00,12.6,-43,43.8,7.0,0,0,0,0,0,0,16.8,68.9,0.0,990.2,212,8.9,154,0.09,21,0,3358.447713216144
2018-01-21 01:00:00+00:00,12.4,-65,45.3,7.4,0,0,0,0,0,0,17.0,71.6,0.0,990.9,220,8.2,145,0.09,21,1,2202.466369628903
2018-01-21 02:00:00+00:00,12.0,-79,47.2,7.8,0,0,0,0,0,0,17.6,75.5,0.0,991.6,226,7.4,134,0.09,21,2,3432.3824055989567
2018-01-21 03:00:00+00:00,11.8,-89,47.2,8.4,0,0,0,0,0,0,17.9,79.7,0.0,992.0,242,5.1,123,0.09,21,3,3265.024780273435
2018-01-21 04:00:00+00:00,11.2,-99,47.2,8.5,0,0,0,0,0,0,18.0,83.7,0.0,992.3,296,2.2,111,0.09,21,4,3575.511189778644
2018-01-21 05:00:00+00:00,10.3,-108,74.0,8.2,0,0,0,0,0,0,18.0,87.4,0.0,992.3,26,2.0,100,0.09,21,5,3543.828653971352
2018-01-21 06:00:00+00:00,9.5,-117,85.3,7.9,2,0,0,2,2,2,17.9,90.1,0.0,992.4,59,3.0,90,0.09,21,6,2746.701131184895
2018-01-21 07:00:00+00:00,9.3,-128,78.6,7.8,24,0,0,24,22,24,17.9,90.7,0.0,992.5,67,3.6,80,0.09,21,7,2267.490987141924
2018-01-21 08:00:00+00:00,9.7,-139,80.5,8.0,52,0,0,52,47,52,18.3,89.2,0.0,992.4,71,3.7,72,0.09,21,8,2936.8458658854147
2018-01-21 09:00:00+00:00,10.4,-153,88.4,8.4,45,0,0,45,41,45,18.8,87.1,0.0,991.9,82,3.6,66,0.09,21,9,3291.118652343748
2018-01-21 10:00:00+00:00,11.0,-168,85.4,8.6,65,0,0,65,60,65,19.6,84.9,0.0,991.0,97,3.1,62,0.09,21,10,3474.2258300781214
2018-01-21 11:00:00+00:00,11.5,176,83.2,8.7,76,0,0,76,70,76,19.7,82.9,0.0,990.2,100,2.7,61,0.09,21,11,3463.918863932288
2018-01-21 12:00:00+00:00,11.9,160,83.1,8.8,71,0,0,71,65,71,18.6,81.3,0.0,989.3,96,2.7,63,0.09,21,12,3498.6386718749964
2018-01-21 13:00:00+00:00,12.2,146,76.3,8.7,77,0,0,77,70,77,17.4,79.2,0.0,988.4,99,3.0,68,0.09,21,13,3587.382568359372
2018-01-21 14:00:00+00:00,12.4,133,67.0,8.5,63,0,0,63,58,63,17.1,77.6,0.0,987.4,105,3.4,76,0.09,21,14,3485.001993815104
2018-01-21 15:00:00+00:00,12.2,122,53.9,8.4,25,0,0,25,23,25,17.2,77.3,0.0,986.5,113,3.5,85,0.09,21,15,3527.467529296873
2018-01-21 16:00:00+00:00,11.9,113,60.9,8.1,0,0,0,0,0,0,17.2,77.8,0.0,985.8,118,3.5,95,0.09,21,16,3519.553833007812
2018-01-21 17:00:00+00:00,11.4,103,75.8,7.9,0,0,0,0,0,0,16.7,79.3,0.0,985.0,119,3.3,106,0.09,21,17,3304.0207112630183
2018-01-21 18:00:00+00:00,10.9,94,76.3,7.8,0,0,0,0,0,0,15.9,81.2,0.0,984.4,122,2.8,117,0.09,21,18,3289.7913004557267
2018-01-21 19:00:00+00:00,10.6,84,76.0,7.7,0,0,0,0,0,0,15.4,82.3,0.0,983.7,128,2.4,128,0.09,21,19,3039.8701578776017
2018-01-21 20:00:00+00:00,10.4,72,75.5,7.6,0,0,0,0,0,0,15.4,82.5,0.0,983.0,131,2.3,139,0.09,21,20,2297.530517578122
2018-01-21 21:00:00+00:00,10.4,55,76.1,7.4,0,0,0,0,0,0,15.8,82.2,0.0,982.4,133,2.3,150,0.09,21,21,2442.5880330403616
2018-01-21 22:00:00+00:00,10.1,28,76.0,7.5,0,0,0,0,0,0,15.9,83.9,0.0,981.5,139,2.3,157,0.09,21,22,3332.3000081380183
2018-01-21 23:00:00+00:00,10.0,-10,85.2,7.6,0,0,0,0,0,0,16.2,85.0,0.0,980.5,147,1.4,159,0.09,21,23,2922.1368204752566
2018-01-22 00:00:00+00:00,10.0,-43,78.6,7.6,0,0,0,0,0,0,17.1,84.5,0.0,980.0,213,0.4,154,0.09,22,0,1390.8293457031216
2018-01-22 01:00:00+00:00,10.1,-64,88.2,7.5,0,0,0,0,0,0,17.7,83.9,0.0,979.9,346,0.6,145,0.09,22,1,655.8114115397128
2018-01-22 02:00:00+00:00,9.9,-78,80.1,7.3,0,0,0,0,0,0,17.7,83.9,0.0,979.5,46,1.1,134,0.09,22,2,7.506923830757533
2018-01-22 03:00:00+00:00,9.6,-89,62.4,7.1,0,0,0,0,0,0,17.4,84.1,0.0,978.9,73,1.9,123,0.09,22,3,27.352042516072583
2018-01-22 04:00:00+00:00,9.6,-99,62.6,6.9,0,0,0,0,0,0,17.2,83.5,0.0,978.5,80,2.6,111,0.09,22,4,187.1756159464513
2018-01-22 05:00:00+00:00,9.4,-108,63.7,6.8,0,0,0,0,0,0,17.1,83.5,0.0,978.1,81,2.9,100,0.09,22,5,405.08008066813096
2018-01-22 06:00:00+00:00,9.4,-117,54.4,6.7,4,0,0,4,4,4,17.2,83.2,0.0,978.0,80,3.0,90,0.09,22,6,295.2806879679359
2018-01-22 07:00:00+00:00,9.6,-127,67.5,6.8,27,0,0,27,24,27,17.5,83.3,0.0,978.0,79,3.0,80,0.09,22,7,209.103379567464
2018-01-22 08:00:00+00:00,9.7,-139,75.8,7.2,48,0,0,48,44,48,17.8,84.4,0.0,978.2,77,2.9,72,0.09,22,8,149.6557655334469
2018-01-22 09:00:00+00:00,9.6,-153,83.5,7.1,52,0,0,52,48,52,18.0,84.1,0.0,978.4,72,2.7,65,0.09,22,9,217.1360168457028
2018-01-22 10:00:00+00:00,9.7,-168,87.8,7.2,49,0,0,49,45,49,17.7,84.1,0.0,978.7,40,2.9,62,0.09,22,10,860.9096476236974
2018-01-22 11:00:00+00:00,9.6,176,85.3,7.4,61,0,0,61,56,61,17.2,86.5,0.0,979.3,7,4.8,61,0.09,22,11,964.89604695638
2018-01-22 12:00:00+00:00,9.0,160,83.4,7.5,61,0,0,61,56,61,17.1,90.3,0.0,979.8,359,6.3,63,0.09,22,12,1356.476664225255
2018-01-22 13:00:00+00:00,8.5,146,80.4,7.4,59,0,0,59,54,59,17.1,93.4,0.0,980.4,358,6.7,68,0.09,22,13,1480.0756429036417
2018-01-22 14:00:00+00:00,8.1,133,88.3,7.2,18,0,0,18,16,18,17.2,94.0,0.0,981.3,358,6.9,76,0.09,22,14,1000.3530375162742
2018-01-22 15:00:00+00:00,7.8,122,66.7,6.9,16,0,0,16,14,16,17.1,94.0,0.0,982.3,359,7.0,85,0.09,22,15,2026.8257548014296
2018-01-22 16:00:00+00:00,7.7,112,81.2,6.6,0,0,0,0,0,0,17.0,93.4,0.0,983.5,360,7.2,95,0.09,22,16,3095.0054524739567
2018-01-22 17:00:00+00:00,7.4,103,85.3,6.2,0,0,0,0,0,0,16.8,91.8,0.0,984.6,360,7.6,105,0.09,22,17,3050.55216471354
2018-01-22 18:00:00+00:00,7.2,94,86.1,5.6,0,0,0,0,0,0,16.6,89.9,0.0,985.5,360,8.0,117,0.09,22,18,3124.934814453123
2018-01-22 19:00:00+00:00,6.8,84,87.0,4.9,0,0,0,0,0,0,16.3,87.4,0.0,986.4,360,8.4,128,0.09,22,19,2603.860636393228
2018-01-22 20:00:00+00:00,6.5,72,80.9,4.1,0,0,0,0,0,0,15.7,84.6,0.0,987.3,1,8.5,139,0.09,22,20,2092.3169962565066
2018-01-22 21:00:00+00:00,6.2,55,76.3,3.6,0,0,0,0,0,0,15.0,83.4,0.0,988.1,2,8.6,149,0.09,22,21,1522.1439310709618
2018-01-22 22:00:00+00:00,6.2,28,76.3,3.5,0,0,0,0,0,0,14.4,83.1,0.0,988.9,3,8.1,157,0.09,22,22,0.0
2018-01-22 23:00:00+00:00,6.2,-9,76.3,3.4,0,0,0,0,0,0,13.8,82.3,0.0,989.7,5,7.8,159,0.09,22,23,0.0
2018-01-23 00:00:00+00:00,6.1,-42,75.9,3.0,0,0,0,0,0,0,13.2,80.5,0.0,990.4,7,8.2,154,0.1,23,0,300.67366536458286
2018-01-23 01:00:00+00:00,6.0,-64,75.4,2.8,0,0,0,0,0,0,12.8,79.9,0.0,991.1,9,8.5,145,0.1,23,1,1124.0836283365852
2018-01-23 02:00:00+00:00,5.6,-78,74.9,2.5,0,0,0,0,0,0,12.4,80.5,0.0,991.8,12,8.6,134,0.1,23,2,1548.63665771484
2018-01-23 03:00:00+00:00,5.4,-89,74.7,2.4,0,0,0,0,0,0,12.0,81.0,0.0,992.5,13,8.7,123,0.1,23,3,1447.2802836100218
2018-01-23 04:00:00+00:00,5.4,-98,74.4,2.4,0,0,0,0,0,0,11.6,81.3,0.0,993.2,13,8.7,111,0.1,23,4,20.8135668436685
2018-01-23 05:00:00+00:00,5.2,-107,73.8,2.3,0,0,0,0,0,0,11.1,81.0,0.0,994.2,13,8.5,100,0.1,23,5,0.0
2018-01-23 06:00:00+00:00,5.2,-117,71.4,2.2,4,0,0,4,4,4,10.5,81.0,0.0,994.9,15,8.1,90,0.1,23,6,0.0
2018-01-23 07:00:00+00:00,5.1,-127,69.4,2.1,40,0,0,40,37,40,10.0,81.2,0.0,995.5,16,7.8,80,0.1,23,7,5.952586491902667
2018-01-23 08:00:00+00:00,5.0,-139,58.4,2.0,115,0,0,115,106,115,9.7,80.9,0.0,996.4,17,7.7,72,0.1,23,8,182.11383183797167
2018-01-23 09:00:00+00:00,5.0,-153,56.8,1.9,177,0,0,177,162,177,9.5,80.4,0.0,997.0,17,7.6,65,0.1,23,9,202.283030192057
2018-01-23 10:00:00+00:00,5.2,-168,63.2,1.8,175,0,0,175,160,175,9.4,78.7,0.0,997.2,16,7.4,61,0.1,23,10,77.63094131151813
2018-01-23 11:00:00+00:00,5.2,176,65.2,1.6,171,0,0,171,157,171,9.3,77.0,0.0,997.4,16,7.4,61,0.1,23,11,219.68093729019128
2018-01-23 12:00:00+00:00,5.3,160,64.2,1.5,161,0,0,161,148,161,9.1,76.5,0.0,997.8,16,7.7,63,0.1,23,12,284.0938796997065
2018-01-23 13:00:00+00:00,5.3,146,61.7,1.5,134,0,0,134,123,134,9.0,76.5,0.0,998.4,16,7.7,68,0.1,23,13,336.5536549886063
2018-01-23 14:00:00+00:00,5.2,133,55.7,1.3,94,0,0,94,86,94,8.8,76.5,0.0,999.0,17,7.4,75,0.1,23,14,357.3750737508133
2018-01-23 15:00:00+00:00,5.0,122,36.6,1.2,36,0,0,36,33,36,8.6,76.7,0.0,999.6,19,7.1,84,0.1,23,15,376.3329722086585
2018-01-23 16:00:00+00:00,4.7,112,14.0,1.3,0,0,0,0,0,0,8.6,78.6,0.0,1000.3,19,7.1,94,0.1,23,16,248.39851633707653
2018-01-23 17:00:00+00:00,4.5,103,32.2,1.4,0,0,0,0,0,0,8.5,80.3,0.0,1001.0,21,7.2,105,0.1,23,17,267.34194946289
2018-01-23 18:00:00+00:00,4.4,94,44.8,1.3,0,0,0,0,0,0,8.4,80.6,0.0,1001.6,24,7.4,117,0.1,23,18,377.0238825480139
2018-01-23 19:00:00+00:00,4.4,84,44.3,1.2,0,0,0,0,0,0,8.3,80.0,0.1,1002.0,27,7.4,128,0.1,23,19,666.2393697102862
2018-01-23 20:00:00+00:00,4.4,72,26.9,1.0,0,0,0,0,0,0,8.3,78.8,0.2,1002.5,30,7.3,139,0.1,23,20,677.9721679687497
2018-01-23 21:00:00+00:00,4.4,55,13.0,0.8,0,0,0,0,0,0,8.3,77.4,0.2,1003.0,31,7.3,149,0.1,23,21,656.5702412923171
2018-01-23 22:00:00+00:00,4.2,28,13.0,0.5,0,0,0,0,0,0,8.3,76.6,0.2,1003.3,30,7.2,157,0.1,23,22,664.7890523274737
2018-01-23 23:00:00+00:00,4.1,-9,13.0,0.3,0,0,0,0,0,0,8.2,76.3,0.2,1003.5,30,7.4,159,0.1,23,23,769.138020833333
2018-01-24 00:00:00+00:00,4.1,-42,0.0,0.2,0,0,0,0,0,0,8.2,76.3,0.1,1003.7,32,7.6,154,0.11,24,0,951.974670410154
2018-01-24 01:00:00+00:00,4.0,-64,0.0,0.2,0,0,0,0,0,0,8.1,75.7,0.1,1003.9,33,7.7,145,0.11,24,1,0.0
2018-01-24 02:00:00+00:00,4.0,-78,0.0,0.1,0,0,0,0,0,0,7.9,75.4,0.2,1004.1,35,7.6,134,0.11,24,2,0.0
2018-01-24 03:00:00+00:00,3.8,-89,0.0,0.0,0,0,0,0,0,0,7.8,76.0,0.2,1004.3,35,7.6,123,0.11,24,3,36.2613830566405
2018-01-24 04:00:00+00:00,3.8,-98,0.0,0.0,0,0,0,0,0,0,7.7,76.5,0.2,1004.9,32,7.8,111,0.11,24,4,15.50158117214838
2018-01-24 05:00:00+00:00,3.8,-107,0.0,0.2,0,0,0,0,0,0,7.6,77.9,0.2,1005.4,30,8.2,100,0.11,24,5,0.0
2018-01-24 06:00:00+00:00,3.7,-117,10.5,0.6,9,14,1,10,14,9,7.5,80.5,0.2,1005.9,30,8.6,90,0.11,24,6,30.658584594726506
2018-01-24 07:00:00+00:00,3.8,-127,68.6,1.0,50,0,0,50,46,50,7.6,81.4,0.2,1006.5,32,8.9,80,0.11,24,7,0.0
2018-01-24 08:00:00+00:00,4.1,-139,62.1,1.2,111,0,0,111,102,111,7.6,81.1,0.2,1007.1,33,9.1,72,0.11,24,8,0.0
2018-01-24 09:00:00+00:00,4.3,-152,67.2,1.5,141,0,0,141,129,141,7.6,82.0,0.2,1007.4,33,9.0,65,0.11,24,9,0.0
2018-01-24 10:00:00+00:00,4.4,-168,50.5,1.8,220,51,24,244,256,248,7.6,82.9,0.2,1007.6,35,8.5,61,0.11,24,10,0.0
2018-01-24 11:00:00+00:00,4.6,176,11.7,1.8,178,548,272,450,718,455,7.3,82.1,0.2,1007.5,37,8.3,60,0.11,24,11,0.0
2018-01-24 12:00:00+00:00,4.7,160,67.1,1.6,147,20,10,157,156,158,7.1,80.3,0.2,1007.4,34,8.6,63,0.11,24,12,0.0
2018-01-24 13:00:00+00:00,4.6,146,47.5,1.5,153,118,49,202,250,231,6.9,80.0,0.2,1007.4,33,8.9,68,0.11,24,13,0.0
2018-01-24 14:00:00+00:00,4.4,133,88.6,1.3,25,0,0,25,23,25,6.6,80.6,0.2,1007.5,35,9.1,75,0.11,24,14,0.0
2018-01-24 15:00:00+00:00,4.1,122,31.8,1.0,39,21,2,41,45,39,6.3,80.0,0.2,1007.6,38,9.3,84,0.11,24,15,0.0
2018-01-24 16:00:00+00:00,4.0,112,0.0,0.6,0,0,0,0,0,0,5.9,78.8,0.2,1007.9,42,9.2,94,0.11,24,16,0.0
2018-01-24 17:00:00+00:00,3.7,103,0.0,0.4,0,0,0,0,0,0,5.7,79.3,0.2,1008.5,45,9.2,105,0.11,24,17,0.0
2018-01-24 18:00:00+00:00,3.5,94,0.0,0.4,0,0,0,0,0,0,5.5,80.1,0.2,1009.0,45,9.2,116,0.11,24,18,0.0
2018-01-24 19:00:00+00:00,3.4,84,0.0,0.2,0,0,0,0,0,0,5.4,79.3,0.2,1009.2,45,9.0,128,0.11,24,19,0.0
2018-01-24 20:00:00+00:00,3.4,72,0.0,-0.2,0,0,0,0,0,0,5.4,77.6,0.2,1009.3,45,8.8,139,0.11,24,20,0.0
2018-01-24 21:00:00+00:00,3.3,55,0.0,-0.4,0,0,0,0,0,0,5.3,76.7,0.2,1009.2,47,8.8,149,0.11,24,21,0.0
2018-01-24 22:00:00+00:00,3.3,28,0.0,-0.5,0,0,0,0,0,0,5.1,76.2,0.2,1008.9,47,8.5,156,0.11,24,22,0.0
2018-01-24 23:00:00+00:00,3.4,-9,0.0,-0.6,0,0,0,0,0,0,5.1,74.5,0.3,1008.5,45,8.4,158,0.11,24,23,0.0
2018-01-25 00:00:00+00:00,3.5,-42,0.0,-0.8,0,0,0,0,0,0,5.2,73.2,0.3,1008.3,42,8.9,153,0.11,25,0,0.0
2018-01-25 01:00:00+00:00,3.5,-63,0.0,-0.8,0,0,0,0,0,0,5.3,73.5,0.2,1008.3,43,9.4,144,0.11,25,1,0.0
2018-01-25 02:00:00+00:00,3.4,-77,0.0,-0.8,0,0,0,0,0,0,5.5,73.5,0.2,1008.2,45,9.4,134,0.11,25,2,0.0
2018-01-25 03:00:00+00:00,3.5,-88,0.0,-1.0,0,0,0,0,0,0,5.5,72.7,0.2,1007.9,47,9.1,122,0.11,25,3,0.0
2018-01-25 04:00:00+00:00,3.3,-98,0.0,-1.2,0,0,0,0,0,0,5.4,72.4,0.2,1007.7,50,8.8,111,0.11,25,4,0.0
2018-01-25 05:00:00+00:00,3.1,-107,0.0,-1.2,0,0,0,0,0,0,5.4,73.1,0.2,1007.6,50,8.6,100,0.11,25,5,0.0
