dt,WS,TAP,WD,Month,H,target
2018-04-17 05:00:00,8.175409078598015,3275.7155763396304,225.745552062988,4,5,1331.79296875
2018-04-17 15:00:00,4.959371447563168,2068.1496368681564,57.147890090942354,4,15,1384.9294242858862
2018-04-17 16:00:00,5.482039054234818,2793.6118205499206,56.49070676167801,4,16,1942.498275756832
2018-04-17 17:00:00,5.778643608093255,1114.070537446998,65.55451011657709,4,17,286.62890625
2018-04-17 18:00:00,7.522348022460932,6351.443624340531,42.639735412597645,4,18,2625.389038085936
2018-04-17 19:00:00,6.715399503707882,5436.751284481496,71.32011667887365,4,19,4216.081909179686
2018-04-17 20:00:00,4.405313372611995,1297.1714042889798,59.919006347656186,4,20,844.1788482665997
2018-04-17 21:00:00,3.5078190167744903,376.5417644063091,54.648012161254826,4,21,248.7136749029157
2018-04-17 23:00:00,3.764593362808225,568.0445244499886,23.946373303731235,4,23,93.19400119781484
2018-04-18 00:00:00,4.629699230194089,1569.842517392091,41.93930180867508,4,0,1020.7105178832984
2018-04-18 01:00:00,5.539425849914545,2885.901221775257,41.553970336913984,4,1,2093.825408935544
2018-04-18 02:00:00,6.128659645716344,4073.746636379903,49.78988711039221,4,2,3245.15002441406
2018-04-18 03:00:00,6.726519266764317,5395.867970147615,53.91536076863603,4,3,4544.255554199217
2018-04-18 04:00:00,7.24531213442484,6865.811484104041,51.14017295837397,4,4,6276.832580566383
2018-04-18 05:00:00,7.8588072458902944,8717.64966418117,53.19088490804034,4,5,6870.638977050765
2018-04-18 06:00:00,6.938002109527584,5982.90493585083,56.746263504028285,4,6,4431.329467773435
2018-04-18 07:00:00,7.061196645100907,6347.29754074706,53.10388183593747,4,7,4665.254699707029
2018-04-18 08:00:00,5.712907075881954,3294.4335238358813,57.87329546610509,4,8,2250.120285034176
2018-04-18 09:00:00,4.049705386161801,821.0146171324061,60.2235743204752,4,9,483.1776046752921
2018-04-18 11:00:00,4.451809803644811,1276.481690307196,25.81316153208412,4,11,775.0694446563699
2018-04-18 12:00:00,5.0930674870808845,2158.342221158978,28.73863506317133,4,12,1670.0828247070278
2018-04-18 13:00:00,5.539941946665443,2925.778995430455,34.343386332193965,4,13,2209.456207275388
2018-04-18 14:00:00,6.373077551523839,4734.90946195315,36.10268656412753,4,14,3743.1421203613263
2018-04-18 15:00:00,10.048384269078554,15879.12817956672,41.101851781209234,4,15,12467.051025390609
2018-04-18 16:00:00,9.686310132344552,15217.02391653991,42.23064422607416,4,16,11734.46496582029
2018-04-18 17:00:00,8.767604907353714,12032.03406309449,34.62308883666987,4,17,9551.73291015623
2018-04-18 18:00:00,9.4696202278137,14662.34973374516,34.02344512939448,4,18,11860.06005859373
2018-04-18 19:00:00,10.108762264251698,16400.31376328767,28.448436419169067,4,19,13899.015014648408
2018-04-18 20:00:00,13.210475126902232,21472.77281453141,46.7282234827677,4,20,9802.671773910522
2018-04-18 21:00:00,13.027613480885767,21574.19456490781,50.60504786173498,4,21,20182.99804687497
2018-04-18 22:00:00,13.6577633221944,21600.0,52.40138626098627,4,22,21406.91015624999
2018-04-18 23:00:00,14.45521672566725,21600.0,52.26436360677078,4,23,21583.29589843748
2018-04-19 00:00:00,14.908040046691832,21600.0,53.74799156188962,4,0,21619.94604492185
2018-04-19 01:00:00,14.9774918556213,21600.0,59.09966341654459,4,1,21618.19116210936
2018-04-19 02:00:00,14.801080067952432,21600.0,62.29810460408521,4,2,21624.39624023436
2018-04-19 03:00:00,14.37436342239375,21600.0,59.297810872395786,4,3,21622.18286132811
2018-04-19 04:00:00,14.537831783294616,21600.0,60.586854934692354,4,4,21625.82006835935
2018-04-19 05:00:00,14.268339951833036,21600.0,56.00657526652014,4,5,21600.15893554686
2018-04-19 06:00:00,12.341748237609815,20954.66316181803,60.27493349711096,4,6,20099.58691406249
2018-04-19 07:00:00,8.994484980901078,12951.12170991729,56.45645268758133,4,7,11750.78308105467
2018-04-19 08:00:00,7.741817077000931,8425.8094554078,48.12034861246742,4,8,8151.943969726541
2018-04-19 09:00:00,8.759607712427771,11966.858865623191,42.30816332499182,4,9,11414.44995117185
2018-04-19 10:00:00,9.614641666412345,15221.897951633262,34.715124130248974,4,10,14060.38232421874
2018-04-19 11:00:00,10.30553833643594,17584.14517916631,31.14269479115801,4,11,16119.140869140609
2018-04-19 12:00:00,10.09429868062334,16983.58032850955,26.10759321848545,4,12,14938.218749999987
2018-04-19 13:00:00,10.380283355712836,17969.68771039713,28.835506757100383,4,13,15586.328124999978
2018-04-19 14:00:00,10.69032828013095,18822.93362714436,29.126248359680133,4,14,16469.79418945311
2018-04-19 15:00:00,11.380154768625834,20175.81177036317,32.64504496256505,4,15,18210.57104492186
2018-04-19 16:00:00,11.191168467203733,19886.15090089397,39.13689549763992,4,16,17417.769042968728
2018-04-19 17:00:00,11.519846757252964,20396.40827686604,45.12785148620602,4,17,17689.2189941406
2018-04-19 18:00:00,12.200541655222516,21246.582505167244,47.57737668355304,4,18,19975.85595703124
2018-04-19 19:00:00,11.287674903869569,19895.936294247407,46.96841812133781,4,19,18284.56713867186
2018-04-19 20:00:00,10.7303698857625,19004.78578149434,43.18836339314773,4,20,16123.39794921874
2018-04-19 21:00:00,10.145229339599553,17246.177463460328,38.98329861958818,4,21,14358.32006835936
2018-04-19 22:00:00,8.886894385019934,12464.13741779658,37.53595670064286,4,22,10469.73303222653
2018-04-19 23:00:00,7.7634239991505885,8583.825777651607,35.26490020751948,4,23,7171.072937011708
2018-04-20 00:00:00,4.914314150810236,2086.5420847394244,38.685458501179966,4,0,1645.247493743894
2018-04-20 03:00:00,4.657999674479161,2071.9880531282306,305.539637247721,4,3,1778.570388793944
2018-04-20 04:00:00,6.263093471527097,5094.239730436437,269.1350110371903,4,4,4514.14053726195
2018-04-20 05:00:00,4.217038154602045,1059.9375324648806,210.2084763050076,4,5,827.7759304046616
2018-04-20 06:00:00,6.185796499252313,4207.235556259846,130.45900313059465,4,6,3907.547790527341
2018-04-20 07:00:00,9.826653480529734,15572.751055844292,36.24940903981521,4,7,15131.626525878884
2018-04-20 08:00:00,9.161447207132971,13486.70073644255,28.06911309560133,4,8,14037.13806152342
2018-04-20 09:00:00,9.44448153177895,14335.31106420744,33.0715834299723,4,9,13577.99902343747
2018-04-20 10:00:00,9.58611456553139,14908.50890306611,10.304342031478871,4,10,12111.89001464843
2018-04-20 11:00:00,10.415308316548616,18057.58785013125,8.868672211964904,4,11,16445.72705078124
2018-04-20 12:00:00,10.048487186431856,16591.52879003872,22.44904979070025,4,12,15555.770751953098
2018-04-20 13:00:00,11.18454058965043,19643.45008615547,24.203359603881783,4,13,18709.238769531228
2018-04-20 14:00:00,11.168066819508832,19670.30416501048,24.35805829366045,4,14,19411.58398437499
2018-04-20 15:00:00,11.367406686147,20147.132842137544,29.589423815409315,4,15,19575.40307617186
2018-04-20 16:00:00,11.550414880116731,20019.63145670541,35.68280792236323,4,16,19553.944824218728
2018-04-20 17:00:00,11.666570027669216,20265.440449239468,34.363866806030224,4,17,19501.25781249999
2018-04-20 18:00:00,10.446527798970491,17605.90101410661,37.71518516540524,4,18,16619.68017578124
2018-04-20 19:00:00,11.99360243479406,19928.832263623768,46.89931678771968,4,19,19812.31713867186
2018-04-20 20:00:00,8.826514403025305,12237.12035755148,42.46142705281572,4,20,12328.65991210936
2018-04-20 21:00:00,8.997452418009432,12887.721125319733,56.536144892374615,4,21,12257.301025390609
2018-04-20 22:00:00,9.466128667195614,13724.83018888352,52.4416516621907,4,22,13318.44384765623
2018-04-20 23:00:00,8.265788316726681,10203.56788655842,60.82169977823889,4,23,9352.33801269529
2018-04-21 00:00:00,10.567174275716113,17757.58051171842,52.61912155151364,4,0,16028.445556640609
2018-04-21 01:00:00,9.712528864542625,15556.786304641695,49.0375251770019,4,1,13824.73620605468
2018-04-21 02:00:00,7.586573441823319,7951.077070811349,51.41219075520829,4,2,7427.821228027329
2018-04-21 03:00:00,7.401859601338702,7281.75622722677,45.04194450378412,4,3,6451.960449218743
2018-04-21 04:00:00,7.041953404744461,6246.182201288973,32.8029813766479,4,4,5455.441589355464
2018-04-21 05:00:00,6.261936982472734,4324.602911704742,31.55517832438147,4,5,4190.255432128904
2018-04-21 06:00:00,5.563589652379348,2952.994844666357,32.34002812703445,4,6,2889.3056640624973
2018-04-21 07:00:00,5.554468393325802,2991.473745249062,29.476511955261184,4,7,3112.705444335936
2018-04-21 08:00:00,7.433847347895299,7496.100895634303,29.865936597188263,4,8,7606.66845703123
2018-04-21 09:00:00,7.857471625010167,8747.213614706081,27.38826147715245,4,9,9025.39685058592
2018-04-21 10:00:00,7.5919485886891644,7890.09452533009,17.271376768747917,4,10,7627.93798828123
2018-04-21 11:00:00,8.23658204078674,10018.30387924408,15.101173559824568,4,11,9220.7209472656
2018-04-21 12:00:00,7.810970624287917,8556.711206546539,18.2630281448364,4,12,8365.18298339842
2018-04-21 13:00:00,6.894676923751825,5840.339194947397,21.859731674194283,4,13,5802.202819824217
2018-04-21 14:00:00,6.813451846440628,5625.699329667066,21.0662132898966,4,14,5349.812255859369
2018-04-21 15:00:00,6.148838361104325,4064.07037002811,21.118183453877734,4,15,3847.396728515622
2018-04-21 16:00:00,5.552901824315384,2938.3718561764263,14.8194813728332,4,16,2554.365325927732
2018-04-21 17:00:00,4.996365467707309,2069.958290869837,38.29917271931961,4,17,1783.8108825683562
2018-04-21 18:00:00,6.135336875915524,4043.0700681380767,73.61233266194658,4,18,3175.1729431152307
2018-04-21 19:00:00,5.878894011179603,3590.0230934607607,75.82938893636062,4,19,3234.200225830075
2018-04-21 20:00:00,3.897298812866206,697.9328394864324,89.13347880045563,4,20,1066.5878486633285
2018-04-21 23:00:00,4.550067504247025,1485.4445046032197,46.428525288899685,4,23,1162.69678878784
2018-04-22 00:00:00,5.602002859115594,3069.596356595948,49.89896011352536,4,0,2504.972473144529
2018-04-22 01:00:00,5.134272972742711,2240.482847010263,51.40515200297034,4,1,1751.380889892575
2018-04-22 02:00:00,5.4628296693166085,2790.04502170181,54.56874847412104,4,2,2243.650848388669
2018-04-22 03:00:00,5.40570712089538,2802.236275326777,62.210887273152615,4,3,2142.77372741699
2018-04-22 04:00:00,5.211196660995479,2462.134220926665,71.1152826944986,4,4,1867.009567260741
2018-04-22 05:00:00,3.699593663215633,604.6580794288849,81.68656031290685,4,5,414.07728481292605
2018-04-23 02:00:00,4.297200202941889,1112.3906065455728,166.17824808756467,4,2,753.999938964842
2018-04-23 03:00:00,4.766906420389805,1712.968880294556,185.17448170979785,4,3,732.7798538207995
2018-04-23 04:00:00,5.339326620101925,2577.3367506169507,209.93750254313105,4,4,1168.7366409301746
2018-04-23 05:00:00,5.673729022343949,3131.650787105486,219.45783487955683,4,5,2375.298004150388
2018-04-23 06:00:00,5.8599917888641295,3485.7157203321563,218.86078389485635,4,6,2807.774810791013
2018-04-23 07:00:00,4.575146317481988,1622.4245112084643,211.8524500528965,4,7,1440.969156265257
2018-04-23 16:00:00,5.072989702224728,2166.83019287468,34.28858979543047,4,16,1577.2254791259738
2018-04-23 17:00:00,6.511165301005042,4949.76117477187,46.84861246744783,4,17,3931.825195312497
2018-04-23 18:00:00,7.408663113911941,7281.44840213249,47.8379516601562,4,18,6307.010375976547
2018-04-23 19:00:00,6.73223463694254,5448.268652187443,52.20286750793451,4,19,4405.721435546867
2018-04-23 20:00:00,6.008888721466058,3769.434515755389,51.50008138020831,4,20,2960.516937255857
2018-04-23 21:00:00,6.359564701716102,4522.69529949785,62.03485171000159,4,21,3689.0838012695294
2018-04-23 22:00:00,5.788356065750118,3349.2737313684265,71.5942141215006,4,22,2363.660675048827
2018-04-23 23:00:00,4.949405590693152,1961.653379518181,65.67822901407871,4,23,1430.456771850582
2018-04-24 00:00:00,5.061753908793127,2117.499146148484,62.21035830179847,4,0,1548.461791992185
2018-04-24 01:00:00,5.033359527587886,2070.9308991421467,65.2880821228027,4,1,1567.200607299801
2018-04-24 02:00:00,4.64722633361816,1572.9488942663295,74.01469802856441,4,2,1137.5667190551733
2018-04-24 04:00:00,4.5591090122858615,1499.1704645015195,112.34769948323532,4,4,1183.349609374998
2018-04-24 05:00:00,5.961218357086178,3803.405893139233,123.20433298746715,4,5,2766.842346191404
2018-04-24 15:00:00,4.7187047004699645,1631.519277762054,59.93525822957351,4,15,1200.620109558103
2018-04-24 16:00:00,5.6076769828796325,3054.9141101398773,66.69523620605463,4,16,2228.220901489255
2018-04-24 17:00:00,6.51761698722839,4904.423138669828,70.51104227701818,4,17,3803.604675292968
2018-04-24 18:00:00,6.049188375473019,3880.835321537965,66.8154455820719,4,18,2993.651763916013
2018-04-24 19:00:00,5.597926775614417,2993.734006587541,60.46193440755204,4,19,2298.3367919921857
2018-04-24 20:00:00,4.68889506657918,1619.3457745806572,54.56976064046219,4,20,1213.715675354002
2018-04-24 21:00:00,3.8023361365000383,614.8014722847468,69.88342348734534,4,21,381.78826522826967
2018-04-25 14:00:00,4.90930517514546,1956.6240172682,19.06229972839352,4,14,1447.090566635129
2018-04-25 15:00:00,5.038522640864049,2140.013191757493,29.21308294932042,4,15,1713.014297485349
2018-04-25 16:00:00,5.691759188969925,3179.616215335184,31.357390085856064,4,16,2472.391906738278
2018-04-25 17:00:00,5.922448078791295,3621.93752379464,40.37308375040684,4,17,2792.470367431638
2018-04-25 18:00:00,6.234877904256179,4244.981246062175,44.48085149129227,4,18,3317.607574462888
2018-04-25 19:00:00,6.005668719609574,3786.877425233579,62.70735168457028,4,19,2955.17849731445
2018-04-25 20:00:00,5.354143619537349,2583.154412141337,64.10486157735185,4,20,1907.410202026365
2018-04-25 21:00:00,6.136496861775712,4043.1618292854537,67.79691569010413,4,21,3272.721801757812
2018-04-25 22:00:00,6.191675027211503,4150.738627162982,72.75053405761714,4,22,3187.602874755856
2018-04-25 23:00:00,6.0625398159027055,3879.1797115382033,77.67360560099276,4,23,2721.5662841796857
2018-04-26 00:00:00,6.121912876764928,4027.062734788906,74.99334081013991,4,0,3007.020294189451
2018-04-26 01:00:00,6.043504476547234,3835.778388313732,62.69763120015457,4,1,3002.263153076168
2018-04-26 02:00:00,6.068853139877313,3893.406566345686,61.84594217936192,4,2,3081.172607421873
2018-04-26 03:00:00,6.310238520304357,4403.8991833675245,59.61931991577143,4,3,3625.220947265623
2018-04-26 04:00:00,6.417659441630042,4654.925758202695,63.81650352478024,4,4,3654.737731933591
2018-04-26 05:00:00,6.649598280588781,5199.540112645454,66.35330581665035,4,5,4215.336303710935
2018-04-26 06:00:00,6.5997359752654985,5085.96517893722,70.06532796223952,4,6,4044.590209960936
2018-04-26 07:00:00,6.277880827585851,4341.317056824764,68.85103734334307,4,7,3652.3099365234334
2018-04-26 08:00:00,5.593208551406856,3145.858158470834,66.52936108907059,4,8,2647.216125488278
2018-04-26 09:00:00,5.225012779235835,2416.749370830451,60.63005638122553,4,9,2220.6848907470694
2018-04-26 10:00:00,6.345179160435992,4609.314144201933,60.82116190592441,4,10,4092.397003173827
2018-04-26 11:00:00,6.123964468638099,4186.92676590241,55.24196879069006,4,11,3897.718566894529
2018-04-26 12:00:00,5.732249657313023,3253.2486696197952,40.85503864288327,4,12,3220.852905273434
2018-04-26 13:00:00,6.27839612960815,4386.524612128486,50.59542465209959,4,13,4124.245910644529
2018-04-26 14:00:00,6.2329912980397495,4354.2020596111,51.28460311889642,4,14,3895.221343994131
2018-04-26 15:00:00,6.645790179570511,5677.7868428852325,71.7110951741536,4,15,5061.866790771473
2018-04-26 16:00:00,5.521998961766557,3690.3335918702287,138.99432627359988,4,16,3396.5113830566315
2018-04-26 17:00:00,5.184297998746231,2684.640908674311,101.90926615397112,4,17,1921.1416568756097
2018-04-26 18:00:00,3.8025724887847865,921.410839968622,79.99858601888015,4,18,634.1333780288688
2018-04-27 03:00:00,4.4486053387323965,1338.497516198078,43.69894091288243,4,3,858.5334033966044
2018-04-27 04:00:00,5.550295909245805,2920.974358059155,47.03980509440097,4,4,2080.972595214842
2018-04-27 05:00:00,6.020696878433223,3802.544834358801,58.4790617624918,4,5,2811.759796142575
2018-04-27 06:00:00,6.519499063491815,4899.293591691527,58.30448277791341,4,6,3760.6893310546848
2018-04-27 07:00:00,6.179451942443843,4190.940748518147,64.89044062296544,4,7,3453.497833251951
2018-04-27 08:00:00,6.04371086756388,3902.39539597202,67.94986788431798,4,8,3172.6588439941384
2018-04-27 09:00:00,5.035723129908237,2153.826211793548,59.79158910115553,4,9,1896.682922363278
2018-04-27 10:00:00,5.452502012252801,2798.419554723837,48.37137603759762,4,10,2600.2280578613263
2018-04-27 11:00:00,6.058070103327428,3985.468041372165,33.568470001220646,4,11,3769.476654052731
2018-04-27 12:00:00,6.941886822382602,5941.658248283318,35.074438412984165,4,12,5615.110717773436
2018-04-27 13:00:00,7.437562465667717,7372.850231886179,36.58995056152339,4,13,6729.47302246091
2018-04-27 14:00:00,7.048095464706414,6318.316374758118,42.94388643900552,4,14,5885.846496582024
2018-04-27 15:00:00,9.478196620941157,14680.3268036136,50.77046839396152,4,15,12290.212890624987
2018-04-27 16:00:00,10.7824581464131,18831.17450885797,59.24477577209467,4,16,15370.833984374978
2018-04-27 17:00:00,10.955141544341984,19433.57548005005,60.810306549072216,4,17,15910.223632812478
2018-04-27 18:00:00,12.333639939625982,21297.030965618866,66.59815851847327,4,18,19357.45092773436
2018-04-27 19:00:00,12.248138268788615,21086.87855229943,70.73286819458002,4,19,19288.39697265624
2018-04-27 20:00:00,12.598845163981068,21387.22675032853,69.94916152954097,4,20,20023.60595703124
2018-04-27 21:00:00,13.267309983571316,21597.62575262658,69.20371882120766,4,21,21480.068847656228
2018-04-27 22:00:00,12.825634797414102,21549.715891288,69.7492968241373,4,22,20672.48706054686
2018-04-27 23:00:00,12.629909992217968,21468.13955456476,66.3904329935709,4,23,20445.56787109373
2018-04-28 00:00:00,11.917750199635783,20945.98739304923,70.50081125895177,4,0,18094.64428710936
2018-04-28 01:00:00,11.2230598131815,20022.001834981347,74.3685175577799,4,1,16246.18212890623
2018-04-28 02:00:00,12.210878531138066,21275.75150958191,72.2100702921549,4,2,19216.72924804685
2018-04-28 03:00:00,11.90338993072505,20886.046510749315,73.68694814046219,4,3,18470.77514648435
2018-04-28 04:00:00,11.9325283368428,21009.846515517776,75.28013102213534,4,4,18047.00585937499
2018-04-28 05:00:00,12.577576637268018,21426.69914332713,70.33990732828772,4,5,19759.29809570311
2018-04-28 06:00:00,12.495973269144647,21396.575711598703,71.61835988362627,4,6,19972.10888671873
2018-04-28 07:00:00,11.104063351949016,19774.10250787071,73.78445561726883,4,7,16570.741943359368
2018-04-28 08:00:00,11.010351657867384,19547.06656019039,71.99184036254877,4,8,16941.69506835935
2018-04-28 09:00:00,10.9792550404866,19467.69374459809,69.41940816243483,4,9,16993.7648925781
2018-04-28 10:00:00,11.315568288167263,20168.833786423853,62.67289733886712,4,10,17682.960937499978
2018-04-28 11:00:00,7.916766802469884,9050.29620521969,59.13830566406244,4,11,8556.00793457028
2018-04-28 12:00:00,7.042840878168737,6315.175286259984,42.76376660664872,4,12,1568.158508300773
2018-04-28 13:00:00,6.625763893127439,5167.890344300304,55.36896705627437,4,13,3305.5714721679656
2018-04-28 14:00:00,6.6360709667205775,5307.735005901757,57.68689473470045,4,14,5299.977355957025
2018-04-28 15:00:00,11.469616731007832,20190.21944301625,63.61189270019528,4,15,17661.108154296868
2018-04-28 16:00:00,11.6066300074259,20558.01344519318,64.267162322998,4,16,18407.553222656228
2018-04-28 17:00:00,13.626838366190547,21495.88382015829,73.23069254557284,4,17,20699.17187499999
2018-04-28 18:00:00,15.689001719156847,21600.0,76.14626057942705,4,18,21601.73388671874
2018-04-28 19:00:00,14.198190053303984,21600.0,76.30640792846675,4,19,21305.2316894531
2018-04-28 20:00:00,14.63891681035355,21600.0,76.55983606974281,4,20,21446.63208007811
2018-04-28 21:00:00,14.138914903004917,21600.0,73.92507044474279,4,21,21526.5048828125
2018-04-28 22:00:00,12.339470068613634,21224.28391807317,72.74296061197911,4,22,19559.56494140623
2018-04-28 23:00:00,12.477149963378864,21447.76773442519,72.15870539347327,4,23,20102.19506835936
2018-04-29 00:00:00,11.4355883598327,20383.77888918077,74.188309987386,4,0,17002.72607421873
2018-04-29 01:00:00,10.059150377909312,16799.62592688687,77.00049972534177,4,1,12411.8908691406
2018-04-29 02:00:00,5.764493783315017,4381.875034570719,86.18645858764644,4,2,3928.427764892568
2018-04-29 03:00:00,3.885932803153987,651.7452124610488,98.0196495056152,4,3,908.848892211911
2018-04-29 04:00:00,4.917094310124708,1981.2206812445288,103.0036824544265,4,4,2347.678894042965
2018-04-29 05:00:00,5.1010316212971984,2371.157212666566,110.21373367309518,4,5,2482.118255615232
2018-04-29 06:00:00,5.324053883552547,2639.046687904457,121.07813390095968,4,6,2358.811195373533
2018-04-29 12:00:00,3.907033721605932,1133.266370352486,83.44910176595046,4,12,734.4995117187491
2018-04-29 13:00:00,6.959450244903558,6113.042977237821,74.01613616943355,4,13,4795.475463867184
2018-04-29 14:00:00,8.280546824137366,10177.71286558878,73.55939992268877,4,14,8224.36511230467
2018-04-29 15:00:00,9.074035008748366,13158.96787564745,71.93940734863278,4,15,10493.82092285154
2018-04-29 16:00:00,10.20173883438106,17278.63511854684,74.5357309977213,4,16,13285.08374023436
2018-04-29 17:00:00,10.776058355967136,19103.83836820881,74.27463277180985,4,17,14396.75683593748
2018-04-29 18:00:00,9.866498629252094,16200.94680823281,75.66607030232741,4,18,11538.82202148435
2018-04-29 19:00:00,9.43770774205525,14541.08996584938,76.67574183146156,4,19,9968.07495117186
2018-04-29 20:00:00,8.943391164143874,12655.77335794136,76.38836415608718,4,20,9186.98388671872
2018-04-29 21:00:00,7.522294600804642,7883.208119841776,77.32830937703443,4,21,6178.593139648425
2018-04-29 22:00:00,4.744810461997981,1919.084378789368,88.02392959594722,4,22,1949.658172607419
2018-04-30 02:00:00,3.800950884819025,605.5624321969325,81.69735081990557,4,2,123.193939208984
2018-04-30 03:00:00,3.7701865037282265,547.6689583127428,69.10377248128249,4,3,157.85019111633272
2018-04-30 04:00:00,3.642065803209936,454.70313458141175,78.98055394490555,4,4,81.84960508346546
2018-04-30 07:00:00,3.67368590831756,478.71853409515023,80.04954401652016,4,7,98.5681295394895
2018-04-30 09:00:00,4.506368319193519,1341.2445266640011,70.47996393839516,4,9,926.540084838864
2018-04-30 10:00:00,5.0280309518178266,2063.4511774639545,68.67736307779943,4,10,1609.24067687988
2018-04-30 11:00:00,5.482583840688065,2838.1498093327727,35.31055609385168,4,11,1799.069381713865
2018-04-30 12:00:00,6.173155705134069,4121.277192029812,26.65042177836097,4,12,2840.4842529296848
2018-04-30 13:00:00,6.099906444549556,3972.1897361731744,30.6059967676798,4,13,3027.501037597654
2018-04-30 14:00:00,6.6089881261189705,5148.713841223596,29.510555585225383,4,14,3952.775634765623
2018-04-30 15:00:00,7.435279846191402,7542.707428608384,30.081269582112583,4,15,4274.162109374989
2018-04-30 16:00:00,7.732757488886512,8327.75361870315,26.24676513671868,4,16,6134.64428710936
2018-04-30 17:00:00,6.154324054718015,4170.817782571381,25.798854509989365,4,17,3020.652069091794
2018-04-30 18:00:00,4.7829771836598685,1740.376371792433,16.7319248517354,4,18,1128.552520751951
2018-04-30 21:00:00,4.306022326151525,1107.8893424475302,311.24672444661434,4,21,635.427768707273
2018-04-30 22:00:00,4.532187541325882,1376.3519290906338,312.485702514648,4,22,942.860900878904
2018-04-30 23:00:00,5.239417314529415,2439.297371954039,303.374847412109,4,23,1763.907028198241
2018-05-01 00:00:00,6.604723850886021,5102.2006538106525,123.2653903563816,5,0,5462.961242675774
2018-05-01 01:00:00,6.731967528661087,5432.804411139935,19.944115956624312,5,1,5429.332519531241
2018-05-01 02:00:00,5.094627857208245,2297.747198758648,29.256732940673768,5,2,2161.842041015622
2018-05-01 03:00:00,4.153873999913526,919.5800141943688,29.55601056416825,5,3,706.9403305053697
2018-05-01 04:00:00,4.78075512250264,1828.3336703642185,19.966675122578906,5,4,1729.4737701415993
2018-05-01 05:00:00,4.598755319913222,1556.621034387713,10.670452674229912,5,5,1427.1443939208966
2018-05-01 06:00:00,3.947670022646582,703.7025515402838,27.636639912923133,5,6,516.9249038696277
2018-05-01 07:00:00,3.622452378273007,503.1444761180306,59.24485524495435,5,7,298.09757900237963
2018-05-02 00:00:00,4.692155520121248,1744.131351387749,36.99886449178055,5,0,1598.570899963377
2018-05-02 01:00:00,5.244197607040402,2490.5726995702807,53.00621795654291,5,1,2185.9139251708966
2018-05-02 02:00:00,5.881789445877069,3575.0931658061177,46.37355995178217,5,2,3103.8691711425745
2018-05-02 03:00:00,6.080737829208368,3972.414433172329,42.0980434417724,5,3,3611.493041992186
2018-05-02 04:00:00,5.914815266927079,3671.111369502787,37.58333142598465,5,4,3260.817901611326
2018-05-02 05:00:00,5.80107474327087,3369.502171379605,48.61001841227208,5,5,3071.9827575683566
2018-05-02 06:00:00,6.44922018051147,4829.295368571441,62.30510520935053,5,6,4658.0986633300745
2018-05-02 07:00:00,7.13389666875203,6493.222991254449,67.64763450622556,5,7,6237.149597167957
2018-05-02 08:00:00,7.032585144042965,6205.080665722016,66.10408846537267,5,8,5992.348510742169
2018-05-02 09:00:00,7.990496079126989,9170.75823943133,59.732559204101534,5,9,8919.32482910153
2018-05-02 10:00:00,7.977231979370111,9118.67490587707,55.25320180257157,5,10,9168.8811035156
2018-05-02 11:00:00,7.738515297571815,8374.91804345648,53.66938781738275,5,11,8523.11804199216
2018-05-02 12:00:00,8.281251827875769,10212.35274773059,59.74065081278477,5,12,9803.171997070282
2018-05-02 13:00:00,8.343043168385819,10406.870829940528,59.65249633789059,5,13,10194.08007812498
2018-05-02 14:00:00,8.262354214986159,10360.491635568713,55.16099866231277,5,14,10009.414855957022
2018-05-02 15:00:00,7.239935080210365,6827.58514055292,55.40000851949051,5,15,6723.757385253891
2018-05-02 16:00:00,8.429660161336258,10713.730427863751,66.78488286336257,5,16,10477.72595214841
2018-05-02 17:00:00,8.007108132044468,9228.25211210286,73.12697347005204,5,17,8536.4318847656
2018-05-02 18:00:00,8.541896661122633,11146.2670188935,72.20303853352861,5,18,9880.49206542967
2018-05-02 19:00:00,9.123752593994135,13358.065334622162,74.40519841512038,5,19,11233.206054687467
2018-05-02 20:00:00,9.777166207631415,15786.867169994752,74.13525390624996,5,20,14154.5100097656
2018-05-02 21:00:00,10.662681738535518,18796.46969458793,75.29524612426754,5,21,16104.23974609373
2018-05-02 22:00:00,10.374593416849732,17933.84807306219,70.16583506266272,5,22,15306.541992187478
2018-05-02 23:00:00,9.47582721710204,14696.32252230115,63.48376019795729,5,23,12538.22802734374
2018-05-03 00:00:00,3.636034210522965,514.5781377181055,194.7829640706375,5,0,375.5571823120105
2018-05-03 01:00:00,3.861934145291642,739.5934663215562,217.0971832275387,5,1,595.2255516052229
2018-05-03 05:00:00,3.9687966108322086,761.2716863468545,194.0771814982092,5,5,164.496002197265
2018-05-03 14:00:00,5.247972567876175,2455.568620802349,121.41921615600532,5,14,365.408996582031
2018-05-03 15:00:00,5.150822997093195,2522.651205693871,111.85070037841768,5,15,2177.980636596678
2018-05-03 16:00:00,6.761955181757606,5845.602467575802,125.55931599934866,5,16,5039.105636596672
2018-05-03 17:00:00,9.23728227615356,13842.00914601986,144.34995269775348,5,17,11634.5509033203
2018-05-03 18:00:00,7.572721083958939,7834.40036797615,145.94503021240195,5,18,6343.808166503894
2018-05-03 19:00:00,7.747221708297726,8468.21446553138,150.08075205484965,5,19,7622.463134765599
2018-05-03 20:00:00,9.985597769419307,16648.70321671038,167.4725163777665,5,20,14625.45385742186
2018-05-03 21:00:00,12.436970074971468,21204.06283402819,171.038935343424,5,21,20442.60009765623
