dt,WS,WD,Month,H,dayofyear,target
2018-04-23 10:00:00,1.9612293640772434,285.96906534830686,4,10,113,0.0
2018-04-23 11:00:00,2.5823156833648633,294.41552225748666,4,11,113,0.0
2018-04-23 12:00:00,2.80240635077158,292.51533508300736,4,12,113,0.0
2018-04-23 13:00:00,2.8014429807662915,301.50629170735635,4,13,113,0.0
2018-04-23 14:00:00,2.4666165113449017,324.7468465169265,4,14,113,0.0
2018-04-23 15:00:00,3.2190068165461163,72.03738057116662,4,15,113,15.770984649658201
2018-04-23 16:00:00,5.072989702224729,34.28858979543047,4,16,113,262.8709131876623
2018-04-23 17:00:00,6.511165301005042,46.84861246744783,4,17,113,655.3041992187495
2018-04-23 18:00:00,7.408663113911939,47.8379516601562,4,18,113,1051.1683959960912
2018-04-23 19:00:00,6.73223463694254,52.20286750793451,4,19,113,734.2869059244778
2018-04-23 20:00:00,6.008888721466058,51.50008138020829,4,20,113,493.41948954264285
2018-04-23 21:00:00,6.359564701716102,62.03485171000159,4,21,113,614.8473002115883
2018-04-23 22:00:00,5.788356065750116,71.5942141215006,4,22,113,393.9434458414712
2018-04-23 23:00:00,4.949405590693152,65.67822901407872,4,23,113,238.409461975097
2018-04-24 00:00:00,5.0617539087931265,62.210358301798465,4,0,114,258.07696533203085
2018-04-24 01:00:00,5.033359527587884,65.28808212280269,4,1,114,261.2001012166335
2018-04-24 02:00:00,4.64722633361816,74.0146980285644,4,2,114,189.5944531758622
2018-04-24 03:00:00,3.4286565383275303,98.93714396158833,4,3,114,79.71182909607869
2018-04-24 04:00:00,4.5591090122858615,112.34769948323533,4,4,114,197.224934895833
2018-04-24 05:00:00,5.961218357086178,123.20433298746717,4,5,114,461.14039103190066
2018-04-24 06:00:00,2.601906677087145,109.97473907470642,4,6,114,25.703502734502134
2018-04-24 07:00:00,2.73524101575215,76.44258371988929,4,7,114,0.0
2018-04-24 08:00:00,2.372636655966435,68.50238355000808,4,8,114,0.0
2018-04-24 09:00:00,2.4195866584777783,55.30166753133133,4,9,114,0.0
2018-04-24 10:00:00,3.0305823882420815,45.51850891113276,4,10,114,7.225576400756833
2018-04-24 11:00:00,3.1777580181757585,52.60255813598629,4,11,114,26.293350537617954
2018-04-24 12:00:00,3.178188323974607,53.06098047892247,4,12,114,13.193068544069893
2018-04-24 13:00:00,2.8015051285425763,36.839176813761334,4,13,114,6.392802760004984
2018-04-24 14:00:00,3.1670008103052716,57.32948303222651,4,14,114,17.352522924542427
2018-04-24 15:00:00,4.7187047004699645,59.93525822957352,4,15,114,200.10335159301715
2018-04-24 16:00:00,5.607676982879634,66.69523620605463,4,16,114,371.3701502482092
2018-04-24 17:00:00,6.51761698722839,70.51104227701816,4,17,114,633.9341125488278
2018-04-24 18:00:00,6.049188375473019,66.8154455820719,4,18,114,498.9419606526688
2018-04-24 19:00:00,5.597926775614417,60.461934407552036,4,19,114,383.0561319986977
2018-04-24 20:00:00,4.68889506657918,54.569760640462185,4,20,114,202.28594589233367
2018-04-24 21:00:00,3.8023361365000383,69.88342348734533,4,21,114,63.63137753804495
2018-04-24 22:00:00,2.9619270960489885,62.94846916198725,4,22,114,3.55730823675791
2018-04-24 23:00:00,2.621130307515457,54.75515047709141,4,23,114,0.0
2018-04-25 00:00:00,2.4611064990361498,41.77736790974928,4,0,115,0.0
2018-04-25 01:00:00,2.32167216142018,43.97096316019688,4,1,115,0.0
2018-04-25 02:00:00,2.7111201286315865,50.876946131388316,4,2,115,0.0
2018-04-25 03:00:00,2.3472501238187102,62.39299519856767,4,3,115,0.0
2018-04-25 04:00:00,2.703257958094275,66.70648956298824,4,4,115,0.0
2018-04-25 05:00:00,2.3943863312403315,55.08602333068843,4,5,115,0.0
2018-04-25 06:00:00,1.7483103672663332,31.870776017506884,4,6,115,0.0
2018-04-25 07:00:00,1.9572233359018918,23.58062171936032,4,7,115,0.0
2018-04-25 08:00:00,2.4494234919547986,39.90538724263505,4,8,115,0.0
2018-04-25 09:00:00,3.107747515042618,77.79912948608397,4,9,115,0.0
2018-04-25 10:00:00,2.839228510856623,67.36500612894689,4,10,115,0.0
2018-04-25 11:00:00,2.6878757874170867,55.80554517110185,4,11,115,0.0
2018-04-25 12:00:00,3.0973795255025167,31.991711298624637,4,12,115,0.0
2018-04-25 13:00:00,3.013599991798397,22.333690325419052,4,13,115,0.6492569843928017
2018-04-25 14:00:00,4.90930517514546,19.062299728393516,4,14,115,241.18176110585486
2018-04-25 15:00:00,5.038522640864049,29.21308294932042,4,15,115,285.5023829142248
2018-04-25 16:00:00,5.691759188969925,31.357390085856068,4,16,115,412.065317789713
2018-04-25 17:00:00,5.9224480787912945,40.373083750406835,4,17,115,465.411727905273
2018-04-25 18:00:00,6.23487790425618,44.48085149129226,4,18,115,552.9345957438146
2018-04-25 19:00:00,6.005668719609574,62.70735168457026,4,19,115,492.5297495524083
2018-04-25 20:00:00,5.354143619537349,64.10486157735185,4,20,115,317.9017003377275
2018-04-25 21:00:00,6.136496861775714,67.79691569010413,4,21,115,545.4536336263019
2018-04-25 22:00:00,6.191675027211503,72.75053405761714,4,22,115,531.2671457926427
2018-04-25 23:00:00,6.0625398159027055,77.67360560099276,4,23,115,453.59438069661434
2018-04-26 00:00:00,6.121912876764928,74.99334081013991,4,0,116,501.17004903157516
2018-04-26 01:00:00,6.043504476547233,62.69763120015457,4,1,116,500.3771921793614
2018-04-26 02:00:00,6.068853139877313,61.84594217936191,4,2,116,513.5287679036455
2018-04-26 03:00:00,6.310238520304357,59.619319915771435,4,3,116,604.2034912109372
2018-04-26 04:00:00,6.417659441630042,63.81650352478024,4,4,116,609.1229553222652
2018-04-26 05:00:00,6.649598280588781,66.35330581665035,4,5,116,702.5560506184892
2018-04-26 06:00:00,6.5997359752654985,70.06532796223952,4,6,116,674.0983683268227
2018-04-26 07:00:00,6.277880827585851,68.85103734334307,4,7,116,608.7183227539057
2018-04-26 08:00:00,5.593208551406856,66.52936108907058,4,8,116,441.2026875813797
2018-04-26 09:00:00,5.225012779235835,60.63005638122553,4,9,116,370.1141484578448
2018-04-26 10:00:00,6.345179160435992,60.82116190592442,4,10,116,682.0661671956378
2018-04-26 11:00:00,6.123964468638099,55.241968790690045,4,11,116,649.6197611490882
2018-04-26 12:00:00,5.732249657313023,40.855038642883265,4,12,116,536.8088175455723
2018-04-26 13:00:00,6.27839612960815,50.59542465209958,4,13,116,687.3743184407549
2018-04-26 14:00:00,6.2329912980397495,51.28460311889642,4,14,116,649.2035573323552
2018-04-26 15:00:00,6.645790179570511,71.7110951741536,4,15,116,843.6444651285789
2018-04-26 16:00:00,5.521998961766557,138.99432627359988,4,16,116,566.0852305094386
2018-04-26 17:00:00,5.1842979987462305,101.90926615397113,4,17,116,320.19027614593494
2018-04-26 18:00:00,3.8025724887847865,79.99858601888015,4,18,116,105.6888963381448
2018-04-26 19:00:00,3.150792857011155,76.87333170572913,4,19,116,0.0
2018-04-26 20:00:00,1.4434301555156657,50.07833099365229,4,20,116,0.0
2018-04-26 21:00:00,1.7854792177677077,301.686635335286,4,21,116,0.0
2018-04-26 22:00:00,2.2681193351745548,275.0991465250645,4,22,116,0.0
2018-04-26 23:00:00,2.4658483266830413,315.4121042887363,4,23,116,0.0
2018-04-27 00:00:00,3.1745274861653616,329.0680643717442,4,0,117,5.132004578908276
2018-04-27 01:00:00,3.171322822570797,303.472015380859,4,1,117,6.262781778971333
2018-04-27 02:00:00,3.0788258711496916,227.87730801105462,4,2,117,0.7665671507517483
2018-04-27 03:00:00,4.4486053387323965,43.69894091288243,4,3,117,143.0889005661007
2018-04-27 04:00:00,5.550295909245805,47.03980509440097,4,4,117,346.82876586914034
2018-04-27 05:00:00,6.020696878433223,58.4790617624918,4,5,117,468.6266326904292
2018-04-27 06:00:00,6.519499063491815,58.3044827779134,4,6,117,626.7815551757808
2018-04-27 07:00:00,6.179451942443843,64.89044062296544,4,7,117,575.5829722086585
2018-04-27 08:00:00,6.04371086756388,67.94986788431798,4,8,117,528.776473999023
2018-04-27 09:00:00,5.035723129908237,59.79158910115553,4,9,117,316.1138203938797
2018-04-27 10:00:00,5.452502012252801,48.37137603759762,4,10,117,433.3713429768877
2018-04-27 11:00:00,6.058070103327428,33.56847000122065,4,11,117,628.2461090087885
2018-04-27 12:00:00,6.941886822382602,35.074438412984165,4,12,117,935.8517862955727
2018-04-27 13:00:00,7.4375624656677175,36.58995056152338,4,13,117,1121.5788370768184
2018-04-27 14:00:00,7.048095464706415,42.94388643900552,4,14,117,980.974416097004
2018-04-27 15:00:00,9.478196620941157,50.770468393961515,4,15,117,2048.3688151041647
2018-04-27 16:00:00,10.7824581464131,59.24477577209467,4,16,117,2561.805664062497
2018-04-27 17:00:00,10.955141544341984,60.810306549072216,4,17,117,2651.70393880208
2018-04-27 18:00:00,12.333639939625982,66.59815851847327,4,18,117,3226.24182128906
2018-04-27 19:00:00,12.248138268788617,70.73286819458002,4,19,117,3214.7328287760397
2018-04-27 20:00:00,12.598845163981068,69.94916152954097,4,20,117,3337.2676595052067
2018-04-27 21:00:00,13.267309983571316,69.20371882120764,4,21,117,3580.0114746093714
2018-04-27 22:00:00,12.825634797414102,69.7492968241373,4,22,117,3445.4145100911433
2018-04-27 23:00:00,12.629909992217966,66.3904329935709,4,23,117,3407.594645182288
2018-04-28 00:00:00,11.917750199635783,70.50081125895179,4,0,118,3015.77404785156
2018-04-28 01:00:00,11.2230598131815,74.3685175577799,4,1,118,2707.697021484372
2018-04-28 02:00:00,12.210878531138066,72.2100702921549,4,2,118,3202.7882080078084
2018-04-28 03:00:00,11.90338993072505,73.6869481404622,4,3,118,3078.4625244140584
2018-04-28 04:00:00,11.9325283368428,75.28013102213535,4,4,118,3007.8343098958317
2018-04-28 05:00:00,12.577576637268017,70.33990732828772,4,5,118,3293.2163492838517
2018-04-28 06:00:00,12.49597326914465,71.61835988362627,4,6,118,3328.6848144531214
2018-04-28 07:00:00,11.104063351949016,73.78445561726883,4,7,118,2761.7903238932286
2018-04-28 08:00:00,11.010351657867384,71.99184036254879,4,8,118,2823.6158447265584
2018-04-28 09:00:00,10.9792550404866,69.41940816243483,4,9,118,2832.2941487630164
2018-04-28 10:00:00,11.315568288167265,62.67289733886711,4,10,118,2947.1601562499964
2018-04-28 11:00:00,7.916766802469884,59.138305664062436,4,11,118,1426.00132242838
2018-04-28 12:00:00,7.042840878168737,42.763766606648716,4,12,118,261.3597513834622
2018-04-28 13:00:00,6.625763893127438,55.368967056274364,4,13,118,550.928578694661
2018-04-28 14:00:00,6.636070966720577,57.686894734700445,4,14,118,883.3295593261709
2018-04-28 15:00:00,11.469616731007832,63.611892700195284,4,15,118,2943.518025716145
2018-04-28 16:00:00,11.606630007425899,64.267162322998,4,16,118,3067.9255371093714
2018-04-28 17:00:00,13.62683836619055,73.23069254557285,4,17,118,3449.8619791666647
2018-04-28 18:00:00,15.689001719156849,76.14626057942705,4,18,118,3600.2889811197897
2018-04-28 19:00:00,14.198190053303984,76.30640792846675,4,19,118,3550.8719482421834
2018-04-28 20:00:00,14.63891681035355,76.55983606974281,4,20,118,3574.4386800130183
2018-04-28 21:00:00,14.138914903004917,73.92507044474279,4,21,118,3587.7508138020835
2018-04-28 22:00:00,12.339470068613634,72.74296061197911,4,22,118,3259.9274902343714
2018-04-28 23:00:00,12.477149963378869,72.15870539347327,4,23,118,3350.36584472656
2018-04-29 00:00:00,11.4355883598327,74.188309987386,4,0,119,2833.787679036455
2018-04-29 01:00:00,10.059150377909313,77.00049972534177,4,1,119,2068.6484781901
2018-04-29 02:00:00,5.764493783315017,86.18645858764643,4,2,119,654.737960815428
2018-04-29 03:00:00,3.885932803153987,98.01964950561519,4,3,119,151.47481536865183
2018-04-29 04:00:00,4.917094310124708,103.0036824544265,4,4,119,391.2798156738275
2018-04-29 05:00:00,5.1010316212971984,110.21373367309518,4,5,119,413.68637593587204
2018-04-29 06:00:00,5.324053883552547,121.07813390095966,4,6,119,393.13519922892215
2018-04-29 07:00:00,2.7065309882163966,152.7263654073075,4,7,119,29.498818079630496
2018-04-29 08:00:00,1.7581655879815388,196.102063496907,4,8,119,0.0
2018-04-29 09:00:00,1.6749526858329744,156.76273345947217,4,9,119,0.0
2018-04-29 10:00:00,3.02303274472554,136.95370229085233,4,10,119,2.045952598253885
2018-04-29 11:00:00,2.9984043439229264,105.54953130086206,4,11,119,0.0
2018-04-29 12:00:00,3.907033721605932,83.44910176595046,4,12,119,122.41658528645819
2018-04-29 13:00:00,6.959450244903558,74.01613616943355,4,13,119,799.2459106445307
2018-04-29 14:00:00,8.280546824137366,73.55939992268875,4,14,119,1370.7275187174448
2018-04-29 15:00:00,9.074035008748366,71.93940734863278,4,15,119,1748.97015380859
2018-04-29 16:00:00,10.201738834381059,74.53573099772132,4,16,119,2214.1806233723933
2018-04-29 17:00:00,10.776058355967132,74.27463277180985,4,17,119,2399.459472656247
2018-04-29 18:00:00,9.866498629252094,75.6660703023274,4,18,119,1923.137003580725
2018-04-29 19:00:00,9.43770774205525,76.67574183146155,4,19,119,1661.34582519531
2018-04-29 20:00:00,8.943391164143875,76.38836415608718,4,20,119,1531.1639811197867
2018-04-29 21:00:00,7.522294600804642,77.32830937703443,4,21,119,1029.7655232747372
2018-04-29 22:00:00,4.744810461997981,88.02392959594722,4,22,119,324.9430287679032
2018-04-29 23:00:00,2.7876243591308554,97.55020650227857,4,23,119,33.34928639729815
2018-04-30 00:00:00,2.135333160559328,91.73567454020177,4,0,120,0.0
2018-04-30 01:00:00,2.6212468147277765,85.82092920939122,4,1,120,0.0
2018-04-30 02:00:00,3.800950884819025,81.69735081990557,4,2,120,20.532323201497334
2018-04-30 03:00:00,3.7701865037282265,69.10377248128249,4,3,120,26.308365186055454
2018-04-30 04:00:00,3.642065803209937,78.98055394490555,4,4,120,13.641600847244243
2018-04-30 05:00:00,3.4040721257527617,80.99943669637041,4,5,120,2.272983392079667
2018-04-30 06:00:00,3.0137710173924717,80.12851460774736,4,6,120,0.0
2018-04-30 07:00:00,3.67368590831756,80.04954401652016,4,7,120,16.428021589914916
2018-04-30 08:00:00,3.2567538022994964,78.19446309407546,4,8,120,0.38529968261718667
2018-04-30 09:00:00,4.506368319193519,70.47996393839516,4,9,120,154.423347473144
2018-04-30 10:00:00,5.0280309518178266,68.67736307779943,4,10,120,268.20677947998
2018-04-30 11:00:00,5.482583840688065,35.31055609385168,4,11,120,299.8448969523108
2018-04-30 12:00:00,6.173155705134069,26.650421778360965,4,12,120,473.41404215494754
2018-04-30 13:00:00,6.099906444549557,30.605996767679798,4,13,120,504.58350626627566
2018-04-30 14:00:00,6.608988126118972,29.510555585225386,4,14,120,658.7959391276039
2018-04-30 15:00:00,7.435279846191402,30.081269582112583,4,15,120,712.3603515624982
2018-04-30 16:00:00,7.732757488886512,26.246765136718682,4,16,120,1022.4407145182264
2018-04-30 17:00:00,6.154324054718015,25.79885450998937,4,17,120,503.44201151529904
2018-04-30 18:00:00,4.7829771836598685,16.7319248517354,4,18,120,188.09208679199185
2018-04-30 19:00:00,3.4499301513036067,180.28828793764083,4,19,120,47.89494450887028
2018-04-30 20:00:00,3.423764824867243,327.3401184082025,4,20,120,27.68664360046385
2018-04-30 21:00:00,4.306022326151525,311.24672444661434,4,21,120,105.90462811787883
2018-04-30 22:00:00,4.532187541325881,312.485702514648,4,22,120,157.14348347981732
2018-04-30 23:00:00,5.2394173145294145,303.374847412109,4,23,120,293.98450469970686
2018-05-01 00:00:00,6.604723850886022,123.26539035638156,5,0,121,910.4935404459624
2018-05-01 01:00:00,6.731967528661087,19.944115956624312,5,1,121,904.8887532552068
2018-05-01 02:00:00,5.094627857208245,29.256732940673768,5,2,121,360.307006835937
2018-05-01 03:00:00,4.153873999913526,29.55601056416825,5,3,121,117.8233884175616
2018-05-01 04:00:00,4.78075512250264,19.966675122578902,5,4,121,288.2456283569332
2018-05-01 05:00:00,4.598755319913222,10.670452674229912,5,5,121,237.8573989868161
2018-05-01 06:00:00,3.9476700226465815,27.636639912923133,5,6,121,86.15415064493794
2018-05-01 07:00:00,3.6224523782730067,59.24485524495435,5,7,121,49.68292983372993
2018-05-01 08:00:00,3.0560276905695534,84.76582082112618,5,8,121,13.763491948445624
2018-05-01 09:00:00,1.7764091690381314,68.80040613810216,5,9,121,0.0
2018-05-01 10:00:00,1.6702164212862598,48.80909856160478,5,10,121,0.0
2018-05-01 11:00:00,2.496302803357437,266.50044631957985,5,11,121,0.0
2018-05-01 12:00:00,3.1936868429183902,302.66780090332,5,12,121,0.0
2018-05-01 13:00:00,1.9981793761253297,262.3531061808265,5,13,121,0.0
2018-05-01 14:00:00,1.622860014438625,286.6727472941075,5,14,121,0.0
2018-05-01 15:00:00,1.67152200142542,240.82221221923783,5,15,121,0.0
2018-05-01 16:00:00,2.39355079332987,237.166297912597,5,16,121,0.0
2018-05-01 17:00:00,2.8705110152562416,222.825536092122,5,17,121,0.0
2018-05-01 18:00:00,2.8244748115539515,220.19778442382753,5,18,121,0.0
2018-05-01 19:00:00,2.1008951663970916,245.02366638183568,5,19,121,0.0
2018-05-01 20:00:00,2.6217193206151266,248.293866475423,5,20,121,0.0
2018-05-01 21:00:00,1.8545176784197432,204.29930114746034,5,21,121,0.0
2018-05-01 22:00:00,2.017755667368565,214.81160227457653,5,22,121,0.0
2018-05-01 23:00:00,1.210951238870615,244.20941925048803,5,23,121,0.0
2018-05-02 00:00:00,4.692155520121248,36.99886449178055,5,0,122,266.42848332722957
2018-05-02 01:00:00,5.244197607040402,53.00621795654292,5,1,122,364.31898752848286
2018-05-02 02:00:00,5.881789445877071,46.37355995178217,5,2,122,517.3115285237625
2018-05-02 03:00:00,6.080737829208368,42.0980434417724,5,3,122,601.9155069986977
2018-05-02 04:00:00,5.914815266927079,37.58333142598465,5,4,122,543.4696502685543
2018-05-02 05:00:00,5.801074743270868,48.610018412272076,5,5,122,511.9971262613927
2018-05-02 06:00:00,6.44922018051147,62.30510520935053,5,6,122,776.3497772216791
2018-05-02 07:00:00,7.13389666875203,67.64763450622554,5,7,122,1039.524932861326
2018-05-02 08:00:00,7.032585144042965,66.10408846537267,5,8,122,998.7247517903616
2018-05-02 09:00:00,7.990496079126991,59.732559204101534,5,9,122,1486.5541381835883
2018-05-02 10:00:00,7.977231979370111,55.25320180257157,5,10,122,1528.1468505859332
2018-05-02 11:00:00,7.738515297571815,53.66938781738275,5,11,122,1420.51967366536
2018-05-02 12:00:00,8.281251827875769,59.740650812784764,5,12,122,1633.8619995117133
2018-05-02 13:00:00,8.343043168385819,59.65249633789059,5,13,122,1699.0133463541633
2018-05-02 14:00:00,8.262354214986159,55.16099866231278,5,14,122,1668.23580932617
2018-05-02 15:00:00,7.239935080210363,55.40000851949051,5,15,122,1120.6262308756484
2018-05-02 16:00:00,8.429660161336258,66.78488286336258,5,16,122,1746.2876586914017
2018-05-02 17:00:00,8.007108132044468,73.12697347005204,5,17,122,1422.7386474609332
2018-05-02 18:00:00,8.541896661122633,72.20303853352861,5,18,122,1646.7486775716116
2018-05-02 19:00:00,9.123752593994135,74.40519841512038,5,19,122,1872.2010091145785
2018-05-02 20:00:00,9.777166207631417,74.13525390624996,5,20,122,2359.0850016276
2018-05-02 21:00:00,10.662681738535516,75.29524612426754,5,21,122,2684.0399576822883
2018-05-02 22:00:00,10.374593416849732,70.16583506266272,5,22,122,2551.090332031247
2018-05-02 23:00:00,9.47582721710204,63.4837601979573,5,23,122,2089.7046712239567
2018-05-03 00:00:00,3.636034210522965,194.7829640706375,5,0,123,62.59286371866842
2018-05-03 01:00:00,3.8619341452916416,217.0971832275387,5,1,123,99.2042586008705
2018-05-03 02:00:00,2.8929736614227264,218.99086761474567,5,2,123,0.0
2018-05-03 03:00:00,2.2870604793230633,221.06791941324832,5,3,123,0.0
2018-05-03 04:00:00,3.51038563251495,191.4167022705075,5,4,123,0.0
2018-05-03 05:00:00,3.9687966108322086,194.07718149820917,5,5,123,27.416000366210834
2018-05-03 06:00:00,2.4036818544069884,211.41120147705033,5,6,123,23.95930894215893
2018-05-03 07:00:00,1.1753603518009157,177.3914845784502,5,7,123,0.0
2018-05-03 08:00:00,3.1191323200861567,147.6057179768877,5,8,123,0.0
2018-05-03 09:00:00,2.259140471617375,153.9075686136878,5,9,123,0.0
2018-05-03 10:00:00,3.5465628504753064,153.06415049234985,5,10,123,0.0
2018-05-03 11:00:00,3.756225824356075,139.45851516723602,5,11,123,0.0
2018-05-03 12:00:00,3.7897683382034266,114.2564112345374,5,12,123,0.0
2018-05-03 13:00:00,4.245622197786962,103.30756378173784,5,13,123,0.0
2018-05-03 14:00:00,5.247972567876175,121.41921615600533,5,14,123,60.901499430338504
2018-05-03 15:00:00,5.1508229970931945,111.85070037841767,5,15,123,362.996772766113
2018-05-03 16:00:00,6.761955181757604,125.55931599934866,5,16,123,839.8509394327789
2018-05-03 17:00:00,9.23728227615356,144.34995269775348,5,17,123,1939.09181722005
2018-05-03 18:00:00,7.572721083958939,145.945030212402,5,18,123,1057.3013610839826
2018-05-03 19:00:00,7.747221708297725,150.08075205484968,5,19,123,1270.4105224609332
2018-05-03 20:00:00,9.985597769419309,167.47251637776648,5,20,123,2437.5756429036433
2018-05-03 21:00:00,12.436970074971468,171.038935343424,5,21,123,3407.100016276038
2018-05-03 22:00:00,15.190129915873184,172.40013122558534,5,22,123,3479.8839925130183
2018-05-03 23:00:00,16.0200133323669,185.39674886067633,5,23,123,3463.214355468748
2018-05-04 00:00:00,5.515420198440547,217.66471862792915,5,0,124,7.4431234995524
2018-05-04 01:00:00,6.905316591262814,216.38433329264285,5,1,124,0.0
2018-05-04 02:00:00,6.364051183064775,217.40241241455047,5,2,124,0.0
2018-05-04 03:00:00,6.851601680119827,222.0890655517575,5,3,124,0.0
2018-05-04 04:00:00,5.826163450876867,227.30854797363216,5,4,124,102.79615211486801
2018-05-04 05:00:00,4.2502611875533995,211.075032552083,5,5,124,97.6598250071205
2018-05-04 06:00:00,3.4528777201970366,210.7768859863278,5,6,124,49.42499756813036
2018-05-04 07:00:00,2.5392716526985115,218.57306416829366,5,7,124,2.1734633445739666
2018-05-04 08:00:00,1.9589746395746799,97.51156743367494,5,8,124,0.0
2018-05-04 09:00:00,1.7186971704165084,60.44280942281083,5,9,124,0.0
2018-05-04 10:00:00,1.7099711696306816,193.28167088826464,5,10,124,0.0
2018-05-04 11:00:00,1.6643269459406478,48.94364786148065,5,11,124,0.0
2018-05-04 12:00:00,1.6954738100369717,33.6401084264119,5,12,124,0.0
2018-05-04 13:00:00,1.6722618341445885,233.3162393569943,5,13,124,0.0
2018-05-04 14:00:00,1.2170700331528947,292.1450703938797,5,14,124,0.0
2018-05-04 15:00:00,1.0422093570232385,212.70826530456517,5,15,124,0.0
2018-05-04 16:00:00,2.0308393836021366,42.38689772287998,5,16,124,0.0
2018-05-04 17:00:00,3.081808447837823,49.54308128356928,5,17,124,0.0
2018-05-04 18:00:00,2.378843665122982,97.34973526000964,5,18,124,0.0
2018-05-04 19:00:00,1.1973924239476486,238.11616770426383,5,19,124,0.0
2018-05-04 20:00:00,1.6230431795120184,248.06891886393183,5,20,124,0.0
2018-05-04 21:00:00,0.4057199830810227,322.02354939778616,5,21,124,0.0
2018-05-04 22:00:00,1.3186480303605348,43.76597404479977,5,22,124,0.0
2018-05-04 23:00:00,1.5398268103599502,76.9735838572181,5,23,124,0.0
2018-05-05 00:00:00,2.9708635012308715,179.38108603159571,5,0,125,0.0
2018-05-05 01:00:00,3.317722837130223,28.108608722686736,5,1,125,9.590780744329075
2018-05-05 02:00:00,1.4064605434735584,29.915943463643334,5,2,125,0.0
2018-05-05 03:00:00,1.5861987074216148,225.12052782376568,5,3,125,0.0
2018-05-05 04:00:00,2.207706024249388,229.4698064972954,5,4,125,0.0
2018-05-05 05:00:00,2.1789776186148297,182.80421161651586,5,5,125,0.0
2018-05-05 06:00:00,0.6251537998517348,19.354345321655227,5,6,125,0.0
2018-05-05 07:00:00,1.3474236726760818,273.069368998209,5,7,125,0.0
2018-05-05 08:00:00,0.9029844601949025,270.0262807210282,5,8,125,0.0
2018-05-05 09:00:00,1.3023498853047668,77.11115137735997,5,9,125,0.0
2018-05-05 10:00:00,1.0515178690354008,74.21852048238114,5,10,125,0.0
2018-05-05 11:00:00,1.0203964610894465,83.9154090881347,5,11,125,0.0
2018-05-05 12:00:00,2.9530507922172498,58.16011110941563,5,12,125,6.717625300089517
2018-05-05 13:00:00,5.671407143274937,53.11375745137527,5,13,125,402.1481348673498
2018-05-05 14:00:00,7.099993308385206,56.25514348347977,5,14,125,887.9760487874333
2018-05-05 15:00:00,7.646954615910843,50.279857635498,5,15,125,993.9916890462215
2018-05-05 16:00:00,7.784463405609127,48.457514444986934,5,16,125,1052.603485107419
2018-05-05 17:00:00,7.510240713755285,74.21943473815911,5,17,125,1010.3436075846345
2018-05-05 18:00:00,5.434439659118646,103.51740392049113,5,18,125,315.28102111816366
2018-05-05 19:00:00,5.906058986981705,126.03963088989201,5,19,125,663.9539451599111
2018-05-05 20:00:00,9.724978446960431,185.1952819824215,5,20,125,2089.2060139973933
2018-05-05 21:00:00,5.24770271778106,209.0321019490555,5,21,125,390.0636526743567
2018-05-05 22:00:00,2.980987469355258,189.06314849853484,5,22,125,0.0
2018-05-05 23:00:00,4.163543303807572,181.55074818928998,5,23,125,125.94126129150361
2018-05-06 00:00:00,4.54740405082702,227.2019831339512,5,0,126,170.89070765177374
2018-05-06 01:00:00,5.5338321526845275,214.53918457031202,5,1,126,384.7638142903641
2018-05-06 02:00:00,4.707755645116165,246.07734934488903,5,2,126,213.97733815511035
2018-05-06 03:00:00,4.236401319503778,269.46240488688096,5,3,126,124.50490697224897
2018-05-06 04:00:00,4.277281602223707,255.91630299886017,5,4,126,114.14414278666153
2018-05-06 05:00:00,4.121277292569474,230.44646962483682,5,5,126,134.44043540954553
2018-05-06 06:00:00,4.1439334948857605,228.92175038655532,5,6,126,171.51043955485022
2018-05-06 07:00:00,2.739634871482845,228.56136830647733,5,7,126,19.3464234670003
2018-05-06 08:00:00,2.8763166268666533,217.91806793212848,5,8,126,27.59465853373202
2018-05-06 09:00:00,2.252090835571284,243.76328124999964,5,9,126,0.0
2018-05-06 10:00:00,2.3766553401946964,317.3407999674472,5,10,126,0.0
2018-05-06 11:00:00,2.919966856638585,287.578730265299,5,11,126,0.34095533688863
2018-05-06 12:00:00,2.6892336805661485,284.50366719563766,5,12,126,3.9732734362284163
2018-05-06 13:00:00,2.343961179256435,259.41941833496054,5,13,126,4.7510716120402
2018-05-06 14:00:00,4.128304918607073,232.5558827718095,5,14,126,130.66212526957156
2018-05-06 15:00:00,4.763434410095209,260.02864583333286,5,15,126,224.746653238932
2018-05-06 16:00:00,4.588612914085384,260.12795511881484,5,16,126,204.3269818623859
2018-05-06 17:00:00,4.510132034619644,266.98533121744737,5,17,126,190.60618972778286
2018-05-06 18:00:00,3.593594988187148,273.929066975911,5,18,126,47.35585617025689
2018-05-06 19:00:00,5.863562981287635,242.61195119221966,5,19,126,468.5783691406247
2018-05-06 20:00:00,6.704851150512691,239.78266652425086,5,20,126,689.6525268554683
2018-05-06 21:00:00,6.804469505945836,224.32120005289667,5,21,126,765.7341715494786
2018-05-06 22:00:00,6.598070859909051,222.51948038736933,5,22,126,666.4757385253903
2018-05-06 23:00:00,6.030368010203039,221.6945851643875,5,23,126,493.2128957112625
2018-05-07 00:00:00,7.22276719411214,50.35330200195307,5,0,127,901.2990315755205
2018-05-07 01:00:00,6.44649998346964,51.64962768554685,5,1,127,631.892918904622
2018-05-07 02:00:00,5.724057277043657,60.20794486999507,5,2,127,388.7841491699215
2018-05-07 03:00:00,5.727347771326695,66.1393515268961,5,3,127,399.5773366292312
